county,precinct_code,precinct,office,district,candidate,party,votes
Camden,8,DECATURVILLE,U.S. Senate,,David Kirk,,0
Camden,8,DECATURVILLE,U.S. Senate,,Eric Schmitt,REP,490
Camden,8,DECATURVILLE,U.S. Senate,,Gina Bufe,,0
Camden,8,DECATURVILLE,U.S. Senate,,Jonathan Dine,LIB,16
Camden,8,DECATURVILLE,U.S. Senate,,Martin Lindstedt,,0
Camden,8,DECATURVILLE,U.S. Senate,,Nathan Mooney,,0
Camden,8,DECATURVILLE,U.S. Senate,,Paul Venable,OTH,9
Camden,8,DECATURVILLE,U.S. Senate,,Rik Combs,,0
Camden,8,DECATURVILLE,U.S. Senate,,Steve Price,,0
Camden,8,DECATURVILLE,U.S. Senate,,Theo Brown,,0
Camden,8,DECATURVILLE,U.S. Senate,,Trudy Busch Valentine,DEM,110
Camden,8,DECATURVILLE,U.S. Senate,,Write-In,,0
Camden,9,FREEDOM,U.S. Senate,,David Kirk,,0
Camden,9,FREEDOM,U.S. Senate,,Eric Schmitt,REP,239
Camden,9,FREEDOM,U.S. Senate,,Gina Bufe,,0
Camden,9,FREEDOM,U.S. Senate,,Jonathan Dine,LIB,10
Camden,9,FREEDOM,U.S. Senate,,Martin Lindstedt,,0
Camden,9,FREEDOM,U.S. Senate,,Nathan Mooney,,0
Camden,9,FREEDOM,U.S. Senate,,Paul Venable,OTH,3
Camden,9,FREEDOM,U.S. Senate,,Rik Combs,,0
Camden,9,FREEDOM,U.S. Senate,,Steve Price,,0
Camden,9,FREEDOM,U.S. Senate,,Theo Brown,,0
Camden,9,FREEDOM,U.S. Senate,,Trudy Busch Valentine,DEM,54
Camden,9,FREEDOM,U.S. Senate,,Write-In,,0
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 1,,No,,441
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 1,,Yes,,432
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 1,,No,,298
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 1,,Yes,,282
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 1,,No,,130
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 1,,Yes,,91
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 1,,No,,121
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 1,,Yes,,96
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 1,,No,,215
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 1,,Yes,,230
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 1,,No,,487
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 1,,Yes,,496
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 1,,No,,64
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 1,,Yes,,105
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 1,,No,,435
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 1,,Yes,,565
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 1,,No,,362
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 1,,Yes,,332
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 1,,No,,98
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 1,,Yes,,94
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 1,,No,,602
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 1,,Yes,,818
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 1,,No,,424
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 1,,Yes,,580
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 1,,No,,565
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 1,,Yes,,578
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 1,,No,,949
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 1,,Yes,,830
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 1,,No,,247
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 1,,Yes,,233
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 1,,No,,1460
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 1,,Yes,,1589
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 1,,No,,551
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 1,,Yes,,587
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 1,,No,,574
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 1,,Yes,,532
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 1,,No,,653
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 1,,Yes,,636
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 1,,No,,515
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 1,,Yes,,468
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 1,,No,,142
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 1,,Yes,,125
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 1,,No,,207
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 1,,Yes,,251
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 1,,No,,450
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 1,,Yes,,449
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 1,,No,,182
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 1,,Yes,,126
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 1,,No,,269
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 1,,Yes,,158
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 1,,No,,395
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 1,,Yes,,428
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 1,,No,,298
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 1,,Yes,,293
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 1,,No,,163
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 1,,Yes,,111
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 1,,No,,764
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 1,,Yes,,566
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 1,,No,,160
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 1,,Yes,,129
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 1,,No,,216
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 1,,Yes,,142
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 1,,No,,215
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 1,,Yes,,168
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 1,,No,,285
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 1,,Yes,,214
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 1,,No,,147
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 1,,Yes,,122
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 1,,No,,274
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 1,,Yes,,193
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 3,,No,,340
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 3,,Yes,,582
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 3,,No,,175
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 3,,Yes,,439
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 3,,No,,93
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 3,,Yes,,141
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 3,,No,,60
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 3,,Yes,,166
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 3,,No,,261
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 3,,Yes,,198
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 3,,No,,485
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 3,,Yes,,551
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 3,,No,,100
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 3,,Yes,,80
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 3,,No,,607
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 3,,Yes,,434
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 3,,No,,328
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 3,,Yes,,416
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 3,,No,,104
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 3,,Yes,,96
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 3,,No,,901
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 3,,Yes,,600
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 3,,No,,545
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 3,,Yes,,525
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 3,,No,,701
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 3,,Yes,,492
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 3,,No,,1149
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 3,,Yes,,720
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 3,,No,,216
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 3,,Yes,,302
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 3,,No,,1877
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 3,,Yes,,1337
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 3,,No,,698
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 3,,Yes,,486
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 3,,No,,660
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 3,,Yes,,485
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 3,,No,,855
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 3,,Yes,,506
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 3,,No,,517
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 3,,Yes,,508
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 3,,No,,159
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 3,,Yes,,118
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 3,,No,,265
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 3,,Yes,,210
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 3,,No,,619
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 3,,Yes,,310
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 3,,No,,218
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 3,,Yes,,106
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 3,,No,,294
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 3,,Yes,,151
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 3,,No,,514
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 3,,Yes,,334
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 3,,No,,363
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 3,,Yes,,255
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 3,,No,,163
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 3,,Yes,,129
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 3,,No,,781
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 3,,Yes,,615
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 3,,No,,202
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 3,,Yes,,101
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 3,,No,,213
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 3,,Yes,,156
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 3,,No,,257
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 3,,Yes,,151
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 3,,No,,324
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 3,,Yes,,194
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 3,,No,,176
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 3,,Yes,,110
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 3,,No,,323
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 3,,Yes,,169
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 4,,No,,343
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 4,,Yes,,551
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 4,,No,,253
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 4,,Yes,,341
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 4,,No,,74
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 4,,Yes,,149
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 4,,No,,88
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 4,,Yes,,132
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 4,,No,,159
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 4,,Yes,,295
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 4,,No,,387
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 4,,Yes,,620
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 4,,No,,51
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 4,,Yes,,122
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 4,,No,,355
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 4,,Yes,,666
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 4,,No,,259
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 4,,Yes,,465
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 4,,No,,73
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 4,,Yes,,126
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 4,,No,,514
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 4,,Yes,,945
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 4,,No,,373
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 4,,Yes,,671
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 4,,No,,429
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 4,,Yes,,733
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 4,,No,,549
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 4,,Yes,,1275
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 4,,No,,192
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 4,,Yes,,309
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 4,,No,,922
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 4,,Yes,,2210
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 4,,No,,364
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 4,,Yes,,791
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 4,,No,,373
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 4,,Yes,,756
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 4,,No,,457
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 4,,Yes,,862
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 4,,No,,328
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 4,,Yes,,675
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 4,,No,,101
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 4,,Yes,,172
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 4,,No,,153
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 4,,Yes,,317
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 4,,No,,315
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 4,,Yes,,602
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 4,,No,,106
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 4,,Yes,,208
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 4,,No,,150
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 4,,Yes,,284
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 4,,No,,277
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 4,,Yes,,559
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 4,,No,,200
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 4,,Yes,,408
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 4,,No,,90
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 4,,Yes,,192
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 4,,No,,429
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 4,,Yes,,941
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 4,,No,,91
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 4,,Yes,,207
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 4,,No,,117
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 4,,Yes,,247
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 4,,No,,131
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 4,,Yes,,266
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 4,,No,,166
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 4,,Yes,,346
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 4,,No,,91
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 4,,Yes,,185
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 4,,No,,167
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 4,,Yes,,313
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 5,,No,,347
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Amendment 5,,Yes,,540
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 5,,No,,219
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Amendment 5,,Yes,,369
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 5,,No,,59
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Amendment 5,,Yes,,163
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 5,,No,,74
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Amendment 5,,Yes,,146
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 5,,No,,139
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Amendment 5,,Yes,,309
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 5,,No,,364
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Amendment 5,,Yes,,636
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 5,,No,,49
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Amendment 5,,Yes,,126
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 5,,No,,304
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Amendment 5,,Yes,,706
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 5,,No,,251
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Amendment 5,,Yes,,465
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 5,,No,,63
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Amendment 5,,Yes,,133
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 5,,No,,502
Cape Girardeau,11,CAPE PRECINCT 4B,Constitutional Amendment 5,,Yes,,945
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 5,,No,,344
Cape Girardeau,12,CAPE PRECINCT 4C,Constitutional Amendment 5,,Yes,,683
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 5,,No,,423
Cape Girardeau,13,CAPE PRECINCT 5A,Constitutional Amendment 5,,Yes,,726
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 5,,No,,639
Cape Girardeau,14,BYRD 5 & BYRD 6,Constitutional Amendment 5,,Yes,,1176
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 5,,No,,180
Cape Girardeau,15,CENTRAL POLL,Constitutional Amendment 5,,Yes,,313
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 5,,No,,1114
Cape Girardeau,16,ABSENTEE,Constitutional Amendment 5,,Yes,,1976
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 5,,No,,371
Cape Girardeau,21,BYRD 1 PRECINCT,Constitutional Amendment 5,,Yes,,780
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 5,,No,,381
Cape Girardeau,22,BYRD 2 PRECINCT,Constitutional Amendment 5,,Yes,,736
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 5,,No,,466
Cape Girardeau,23,BYRD 3 PRECINCT,Constitutional Amendment 5,,Yes,,842
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 5,,No,,354
Cape Girardeau,24,BYRD 4 PRECINCT,Constitutional Amendment 5,,Yes,,640
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 5,,No,,100
Cape Girardeau,27,BROWN OWL PRECINCT,Constitutional Amendment 5,,Yes,,170
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 5,,No,,144
Cape Girardeau,28,CAMPSTER PRECINCT,Constitutional Amendment 5,,Yes,,319
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 5,,No,,285
Cape Girardeau,29,GORDONVILLE PRECINCT,Constitutional Amendment 5,,Yes,,625
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 5,,No,,115
Cape Girardeau,30,WHITEWATER PRECINCT,Constitutional Amendment 5,,Yes,,196
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 5,,No,,143
Cape Girardeau,31,BURFORDVILLE PRECINCT,Constitutional Amendment 5,,Yes,,283
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 5,,No,,277
Cape Girardeau,32,HANOVER PRECINCT,Constitutional Amendment 5,,Yes,,548
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 5,,No,,218
Cape Girardeau,33,NELL HOLCOMB PRECINCT,Constitutional Amendment 5,,Yes,,387
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 5,,No,,95
Cape Girardeau,34,ORIOLE PRECINCT,Constitutional Amendment 5,,Yes,,184
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 5,,No,,445
Cape Girardeau,35,FRUITLAND PRECINCT,Constitutional Amendment 5,,Yes,,915
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 5,,No,,112
Cape Girardeau,36,NEW WELLS PRECINCT,Constitutional Amendment 5,,Yes,,179
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 5,,No,,143
Cape Girardeau,37,POCAHONTAS PRECINCT,Constitutional Amendment 5,,Yes,,219
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 5,,No,,137
Cape Girardeau,38,DELTA PRECINCT,Constitutional Amendment 5,,Yes,,257
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 5,,No,,175
Cape Girardeau,39,MILLERSVILLE PRECINCT,Constitutional Amendment 5,,Yes,,338
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 5,,No,,94
Cape Girardeau,41,FRIEDHEIM PRECINCT,Constitutional Amendment 5,,Yes,,182
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 5,,No,,180
Cape Girardeau,42,OAK RIDGE PRECINCT,Constitutional Amendment 5,,Yes,,303
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Convention Question,,No,,517
Cape Girardeau,01,CAPE PRECINCT 1,Constitutional Convention Question,,Yes,,355
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Convention Question,,No,,334
Cape Girardeau,02,CAPE PRECINCT 2A,Constitutional Convention Question,,Yes,,250
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Convention Question,,No,,134
Cape Girardeau,03,CAPE PRECINCT 2B,Constitutional Convention Question,,Yes,,86
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Convention Question,,No,,106
Cape Girardeau,04,CAPE PRECINCT 3B,Constitutional Convention Question,,Yes,,106
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Convention Question,,No,,282
Cape Girardeau,05,CAPE PRECINCT 6C,Constitutional Convention Question,,Yes,,159
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Convention Question,,No,,639
Cape Girardeau,06,CAPE PRECINCT 3A,Constitutional Convention Question,,Yes,,347
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Convention Question,,No,,107
Cape Girardeau,07,CAPE PRECINCT 4A,Constitutional Convention Question,,Yes,,66
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Convention Question,,No,,645
Cape Girardeau,08,CAPE PRECINCT 6A,Constitutional Convention Question,,Yes,,353
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Convention Question,,No,,446
Cape Girardeau,09,CAPE PRECINCT 5B,Constitutional Convention Question,,Yes,,252
Cape Girardeau,10,CAPE PRECINCT 6B,Constitutional Convention Question,,No,,115
