county,ward,precinct,office,last name,first name,candidate,party,votes
ST LOUIS CITY,AV WD 10,4,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,AV WD 10,5,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 10,6,State Senator - District 5,Carter,Paula J.,,DEM,8
ST LOUIS CITY,AV WD 10,7,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 10,9,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 10,10,State Senator - District 5,Carter,Paula J.,,DEM,3
ST LOUIS CITY,AV WD 17,1,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 17,2,State Senator - District 5,Carter,Paula J.,,DEM,1
ST LOUIS CITY,AV WD 17,3,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,AV WD 17,13,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 17,14,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 17,15,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,AV WD 18,1,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 18,2,State Senator - District 5,Carter,Paula J.,,DEM,60
ST LOUIS CITY,AV WD 18,3,State Senator - District 5,Carter,Paula J.,,DEM,11
ST LOUIS CITY,AV WD 18,4,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 18,5,State Senator - District 5,Carter,Paula J.,,DEM,11
ST LOUIS CITY,AV WD 18,6,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 19,1,State Senator - District 5,Carter,Paula J.,,DEM,21
ST LOUIS CITY,AV WD 19,2,State Senator - District 5,Carter,Paula J.,,DEM,6
ST LOUIS CITY,AV WD 19,3,State Senator - District 5,Carter,Paula J.,,DEM,35
ST LOUIS CITY,AV WD 19,4,State Senator - District 5,Carter,Paula J.,,DEM,3
ST LOUIS CITY,AV WD 19,5,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 19,6,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 19,7,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,AV WD 19,8,State Senator - District 5,Carter,Paula J.,,DEM,12
ST LOUIS CITY,AV WD 19,9,State Senator - District 5,Carter,Paula J.,,DEM,10
ST LOUIS CITY,AV WD 19,10,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 19,11,State Senator - District 5,Carter,Paula J.,,DEM,7
ST LOUIS CITY,AV WD 19,12,State Senator - District 5,Carter,Paula J.,,DEM,6
ST LOUIS CITY,AV WD 19,13,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 20,13,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,AV WD 20,14,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 21,2,State Senator - District 5,Carter,Paula J.,,DEM,5
ST LOUIS CITY,AV WD 21,3,State Senator - District 5,Carter,Paula J.,,DEM,7
ST LOUIS CITY,AV WD 21,4,State Senator - District 5,Carter,Paula J.,,DEM,3
ST LOUIS CITY,AV WD 21,5,State Senator - District 5,Carter,Paula J.,,DEM,9
ST LOUIS CITY,AV WD 21,7,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 21,10,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,AV WD 21,11,State Senator - District 5,Carter,Paula J.,,DEM,17
ST LOUIS CITY,AV WD 21,12,State Senator - District 5,Carter,Paula J.,,DEM,10
ST LOUIS CITY,AV WD 21,13,State Senator - District 5,Carter,Paula J.,,DEM,10
ST LOUIS CITY,AV WD 21,14,State Senator - District 5,Carter,Paula J.,,DEM,4
ST LOUIS CITY,AV WD 27,7,State Senator - District 5,Carter,Paula J.,,DEM,12
ST LOUIS CITY,AV WD 27,8,State Senator - District 5,Carter,Paula J.,,DEM,8
ST LOUIS CITY,AV WD 28,15,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,WARD 10,10,State Senator - District 5,Carter,Paula J.,,DEM,247
ST LOUIS CITY,WARD 10,2,State Senator - District 5,Carter,Paula J.,,DEM,130
ST LOUIS CITY,WARD 10,3,State Senator - District 5,Carter,Paula J.,,DEM,341
ST LOUIS CITY,WARD 10,4,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,WARD 10,5,State Senator - District 5,Carter,Paula J.,,DEM,73
ST LOUIS CITY,WARD 10,6,State Senator - District 5,Carter,Paula J.,,DEM,320
ST LOUIS CITY,WARD 10,7,State Senator - District 5,Carter,Paula J.,,DEM,265
ST LOUIS CITY,WARD 10,9,State Senator - District 5,Carter,Paula J.,,DEM,267
ST LOUIS CITY,WARD 17,1,State Senator - District 5,Carter,Paula J.,,DEM,144
ST LOUIS CITY,WARD 17,13,State Senator - District 5,Carter,Paula J.,,DEM,26
ST LOUIS CITY,WARD 17,14,State Senator - District 5,Carter,Paula J.,,DEM,149
ST LOUIS CITY,WARD 17,15,State Senator - District 5,Carter,Paula J.,,DEM,58
ST LOUIS CITY,WARD 17,2,State Senator - District 5,Carter,Paula J.,,DEM,133
ST LOUIS CITY,WARD 17,3,State Senator - District 5,Carter,Paula J.,,DEM,6
ST LOUIS CITY,WARD 18,1,State Senator - District 5,Carter,Paula J.,,DEM,81
ST LOUIS CITY,WARD 18,2,State Senator - District 5,Carter,Paula J.,,DEM,575
ST LOUIS CITY,WARD 18,3,State Senator - District 5,Carter,Paula J.,,DEM,73
ST LOUIS CITY,WARD 18,4,State Senator - District 5,Carter,Paula J.,,DEM,262
ST LOUIS CITY,WARD 18,5,State Senator - District 5,Carter,Paula J.,,DEM,291
ST LOUIS CITY,WARD 18,6,State Senator - District 5,Carter,Paula J.,,DEM,258
ST LOUIS CITY,WARD 19,1,State Senator - District 5,Carter,Paula J.,,DEM,396
ST LOUIS CITY,WARD 19,10,State Senator - District 5,Carter,Paula J.,,DEM,161
ST LOUIS CITY,WARD 19,11,State Senator - District 5,Carter,Paula J.,,DEM,118
ST LOUIS CITY,WARD 19,12,State Senator - District 5,Carter,Paula J.,,DEM,260
ST LOUIS CITY,WARD 19,13,State Senator - District 5,Carter,Paula J.,,DEM,126
ST LOUIS CITY,WARD 19,2,State Senator - District 5,Carter,Paula J.,,DEM,290
ST LOUIS CITY,WARD 19,3,State Senator - District 5,Carter,Paula J.,,DEM,123
ST LOUIS CITY,WARD 19,4,State Senator - District 5,Carter,Paula J.,,DEM,101
ST LOUIS CITY,WARD 19,5,State Senator - District 5,Carter,Paula J.,,DEM,142
ST LOUIS CITY,WARD 19,6,State Senator - District 5,Carter,Paula J.,,DEM,217
ST LOUIS CITY,WARD 19,7,State Senator - District 5,Carter,Paula J.,,DEM,1
ST LOUIS CITY,WARD 19,8,State Senator - District 5,Carter,Paula J.,,DEM,251
ST LOUIS CITY,WARD 19,9,State Senator - District 5,Carter,Paula J.,,DEM,145
ST LOUIS CITY,WARD 2,1,State Senator - District 5,Carter,Paula J.,,DEM,277
ST LOUIS CITY,WARD 2,10,State Senator - District 5,Carter,Paula J.,,DEM,384
ST LOUIS CITY,WARD 2,11,State Senator - District 5,Carter,Paula J.,,DEM,446
ST LOUIS CITY,WARD 2,12,State Senator - District 5,Carter,Paula J.,,DEM,419
ST LOUIS CITY,WARD 2,2,State Senator - District 5,Carter,Paula J.,,DEM,178
ST LOUIS CITY,WARD 2,3,State Senator - District 5,Carter,Paula J.,,DEM,399
ST LOUIS CITY,WARD 2,4,State Senator - District 5,Carter,Paula J.,,DEM,305
ST LOUIS CITY,WARD 2,5,State Senator - District 5,Carter,Paula J.,,DEM,242
ST LOUIS CITY,WARD 2,6,State Senator - District 5,Carter,Paula J.,,DEM,284
ST LOUIS CITY,WARD 2,7,State Senator - District 5,Carter,Paula J.,,DEM,323
ST LOUIS CITY,WARD 2,8,State Senator - District 5,Carter,Paula J.,,DEM,217
ST LOUIS CITY,WARD 2,9,State Senator - District 5,Carter,Paula J.,,DEM,537
ST LOUIS CITY,WARD 20,13,State Senator - District 5,Carter,Paula J.,,DEM,284
ST LOUIS CITY,WARD 20,14,State Senator - District 5,Carter,Paula J.,,DEM,343
ST LOUIS CITY,WARD 21,10,State Senator - District 5,Carter,Paula J.,,DEM,24
ST LOUIS CITY,WARD 21,11,State Senator - District 5,Carter,Paula J.,,DEM,351
ST LOUIS CITY,WARD 21,12,State Senator - District 5,Carter,Paula J.,,DEM,305
ST LOUIS CITY,WARD 21,13,State Senator - District 5,Carter,Paula J.,,DEM,354
ST LOUIS CITY,WARD 21,14,State Senator - District 5,Carter,Paula J.,,DEM,308
ST LOUIS CITY,WARD 21,2,State Senator - District 5,Carter,Paula J.,,DEM,357
ST LOUIS CITY,WARD 21,3,State Senator - District 5,Carter,Paula J.,,DEM,346
ST LOUIS CITY,WARD 21,4,State Senator - District 5,Carter,Paula J.,,DEM,329
ST LOUIS CITY,WARD 21,5,State Senator - District 5,Carter,Paula J.,,DEM,271
ST LOUIS CITY,WARD 21,7,State Senator - District 5,Carter,Paula J.,,DEM,345
ST LOUIS CITY,WARD 27,7,State Senator - District 5,Carter,Paula J.,,DEM,419
ST LOUIS CITY,WARD 27,8,State Senator - District 5,Carter,Paula J.,,DEM,508
ST LOUIS CITY,WARD 28,15,State Senator - District 5,Carter,Paula J.,,DEM,11
ST LOUIS CITY,WARD 3,1,State Senator - District 5,Carter,Paula J.,,DEM,277
ST LOUIS CITY,WARD 3,10,State Senator - District 5,Carter,Paula J.,,DEM,349
ST LOUIS CITY,WARD 3,11,State Senator - District 5,Carter,Paula J.,,DEM,208
ST LOUIS CITY,WARD 3,12,State Senator - District 5,Carter,Paula J.,,DEM,313
ST LOUIS CITY,WARD 3,2,State Senator - District 5,Carter,Paula J.,,DEM,115
ST LOUIS CITY,WARD 3,3,State Senator - District 5,Carter,Paula J.,,DEM,195
ST LOUIS CITY,WARD 3,4,State Senator - District 5,Carter,Paula J.,,DEM,143
ST LOUIS CITY,WARD 3,5,State Senator - District 5,Carter,Paula J.,,DEM,186
ST LOUIS CITY,WARD 3,6,State Senator - District 5,Carter,Paula J.,,DEM,221
ST LOUIS CITY,WARD 3,7,State Senator - District 5,Carter,Paula J.,,DEM,234
ST LOUIS CITY,WARD 3,8,State Senator - District 5,Carter,Paula J.,,DEM,281
ST LOUIS CITY,WARD 3,9,State Senator - District 5,Carter,Paula J.,,DEM,278
ST LOUIS CITY,WARD 4,1,State Senator - District 5,Carter,Paula J.,,DEM,209
ST LOUIS CITY,WARD 4,10,State Senator - District 5,Carter,Paula J.,,DEM,289
ST LOUIS CITY,WARD 4,2,State Senator - District 5,Carter,Paula J.,,DEM,256
ST LOUIS CITY,WARD 4,3,State Senator - District 5,Carter,Paula J.,,DEM,279
ST LOUIS CITY,WARD 4,4,State Senator - District 5,Carter,Paula J.,,DEM,314
ST LOUIS CITY,WARD 4,5,State Senator - District 5,Carter,Paula J.,,DEM,300
ST LOUIS CITY,WARD 4,8,State Senator - District 5,Carter,Paula J.,,DEM,222
ST LOUIS CITY,WARD 4,9,State Senator - District 5,Carter,Paula J.,,DEM,141
ST LOUIS CITY,WARD 5,1,State Senator - District 5,Carter,Paula J.,,DEM,434
ST LOUIS CITY,WARD 5,2,State Senator - District 5,Carter,Paula J.,,DEM,346
ST LOUIS CITY,WARD 5,3,State Senator - District 5,Carter,Paula J.,,DEM,474
ST LOUIS CITY,WARD 5,4,State Senator - District 5,Carter,Paula J.,,DEM,294
ST LOUIS CITY,WARD 5,5,State Senator - District 5,Carter,Paula J.,,DEM,246
ST LOUIS CITY,WARD 5,6,State Senator - District 5,Carter,Paula J.,,DEM,270
ST LOUIS CITY,WARD 5,7,State Senator - District 5,Carter,Paula J.,,DEM,132
ST LOUIS CITY,WARD 5,8,State Senator - District 5,Carter,Paula J.,,DEM,218
ST LOUIS CITY,WARD 5,9,State Senator - District 5,Carter,Paula J.,,DEM,58
ST LOUIS CITY,WARD 6,1,State Senator - District 5,Carter,Paula J.,,DEM,373
ST LOUIS CITY,WARD 6,10,State Senator - District 5,Carter,Paula J.,,DEM,188
ST LOUIS CITY,WARD 6,11,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,WARD 6,2,State Senator - District 5,Carter,Paula J.,,DEM,388
ST LOUIS CITY,WARD 6,3,State Senator - District 5,Carter,Paula J.,,DEM,406
ST LOUIS CITY,WARD 6,4,State Senator - District 5,Carter,Paula J.,,DEM,220
ST LOUIS CITY,WARD 6,5,State Senator - District 5,Carter,Paula J.,,DEM,588
ST LOUIS CITY,WARD 6,6,State Senator - District 5,Carter,Paula J.,,DEM,479
ST LOUIS CITY,WARD 6,7,State Senator - District 5,Carter,Paula J.,,DEM,333
ST LOUIS CITY,WARD 6,8,State Senator - District 5,Carter,Paula J.,,DEM,458
ST LOUIS CITY,WARD 6,9,State Senator - District 5,Carter,Paula J.,,DEM,284
ST LOUIS CITY,WARD 7,1,State Senator - District 5,Carter,Paula J.,,DEM,157
ST LOUIS CITY,WARD 7,10,State Senator - District 5,Carter,Paula J.,,DEM,71
ST LOUIS CITY,WARD 7,11,State Senator - District 5,Carter,Paula J.,,DEM,376
ST LOUIS CITY,WARD 7,12,State Senator - District 5,Carter,Paula J.,,DEM,2
ST LOUIS CITY,WARD 7,13,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,WARD 7,14,State Senator - District 5,Carter,Paula J.,,DEM,309
ST LOUIS CITY,WARD 7,2,State Senator - District 5,Carter,Paula J.,,DEM,241
ST LOUIS CITY,WARD 7,3,State Senator - District 5,Carter,Paula J.,,DEM,287
ST LOUIS CITY,WARD 7,4,State Senator - District 5,Carter,Paula J.,,DEM,241
ST LOUIS CITY,WARD 7,5,State Senator - District 5,Carter,Paula J.,,DEM,242
ST LOUIS CITY,WARD 7,6,State Senator - District 5,Carter,Paula J.,,DEM,395
ST LOUIS CITY,WARD 7,7,State Senator - District 5,Carter,Paula J.,,DEM,157
ST LOUIS CITY,WARD 7,8,State Senator - District 5,Carter,Paula J.,,DEM,0
ST LOUIS CITY,WARD 7,9,State Senator - District 5,Carter,Paula J.,,DEM,101
ST LOUIS CITY,WARD 8,12,State Senator - District 5,Carter,Paula J.,,DEM,89
ST LOUIS CITY,WARD 8,13,State Senator - District 5,Carter,Paula J.,,DEM,100
ST LOUIS CITY,WARD 8,14,State Senator - District 5,Carter,Paula J.,,DEM,63
ST LOUIS CITY,WARD 8,15,State Senator - District 5,Carter,Paula J.,,DEM,192
ST LOUIS CITY,WARD 8,16,State Senator - District 5,Carter,Paula J.,,DEM,148
ST LOUIS CITY,WARD 8,7,State Senator - District 5,Carter,Paula J.,,DEM,174
ST LOUIS CITY,WARD 9,1,State Senator - District 5,Carter,Paula J.,,DEM,87
ST LOUIS CITY,WARD 9,10,State Senator - District 5,Carter,Paula J.,,DEM,102
ST LOUIS CITY,WARD 9,2,State Senator - District 5,Carter,Paula J.,,DEM,443
ST LOUIS CITY,WARD 9,3,State Senator - District 5,Carter,Paula J.,,DEM,328
ST LOUIS CITY,WARD 9,4,State Senator - District 5,Carter,Paula J.,,DEM,208
ST LOUIS CITY,WARD 9,5,State Senator - District 5,Carter,Paula J.,,DEM,333
ST LOUIS CITY,WARD 9,6,State Senator - District 5,Carter,Paula J.,,DEM,272
ST LOUIS CITY,WARD 9,7,State Senator - District 5,Carter,Paula J.,,DEM,316
ST LOUIS CITY,WARD 9,8,State Senator - District 5,Carter,Paula J.,,DEM,262
ST LOUIS CITY,WARD 9,9,State Senator - District 5,Carter,Paula J.,,DEM,177
ST LOUIS CITY,AV WARD 2,1,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WARD 2,10,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WARD 2,11,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,12,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,2,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,4,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WARD 2,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,6,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,7,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WARD 2,8,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 2,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,1,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WARD 3,10,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,11,State Senator - District 5,DeMay,Shirley,,REP,8
ST LOUIS CITY,AV WARD 3,12,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,2,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,6,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WARD 3,7,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,8,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 3,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,8,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,1,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,10,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,2,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WARD 4,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WARD 4,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 05,1,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 05,2,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 05,3,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 05,4,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 05,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 05,6,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 05,7,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 05,8,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 05,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 06,1,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 06,2,State Senator - District 5,DeMay,Shirley,,REP,6
ST LOUIS CITY,AV WD 06,3,State Senator - District 5,DeMay,Shirley,,REP,10
ST LOUIS CITY,AV WD 06,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 06,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 06,6,State Senator - District 5,DeMay,Shirley,,REP,9
ST LOUIS CITY,AV WD 06,7,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 06,8,State Senator - District 5,DeMay,Shirley,,REP,5
ST LOUIS CITY,AV WD 06,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 06,10,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 06,11,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 07,1,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 07,2,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 07,3,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 07,4,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 07,5,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 07,6,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 07,7,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 07,8,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 07,9,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 07,10,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 07,11,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 07,12,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 07,13,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 07,14,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 08,7,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 08,12,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 08,13,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 08,14,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 08,15,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 08,16,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 09,1,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 09,2,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 09,3,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 09,4,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 09,5,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 09,6,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 09,7,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 09,8,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 09,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 09,10,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 10,2,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 10,3,State Senator - District 5,DeMay,Shirley,,REP,3
ST LOUIS CITY,AV WD 10,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 10,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 10,6,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 10,7,State Senator - District 5,DeMay,Shirley,,REP,8
ST LOUIS CITY,AV WD 10,9,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 10,10,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 17,1,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 17,2,State Senator - District 5,DeMay,Shirley,,REP,7
ST LOUIS CITY,AV WD 17,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 17,13,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 17,14,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 17,15,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 18,1,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 18,2,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 18,3,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 18,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 18,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 18,6,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,1,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,2,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,4,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,6,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,7,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,8,State Senator - District 5,DeMay,Shirley,,REP,10
ST LOUIS CITY,AV WD 19,9,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 19,10,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 19,11,State Senator - District 5,DeMay,Shirley,,REP,4
ST LOUIS CITY,AV WD 19,12,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 19,13,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 20,13,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 20,14,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,2,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,3,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,4,State Senator - District 5,DeMay,Shirley,,REP,2
ST LOUIS CITY,AV WD 21,5,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,7,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,10,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,11,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 21,12,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,13,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 21,14,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 27,7,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,AV WD 27,8,State Senator - District 5,DeMay,Shirley,,REP,1
ST LOUIS CITY,AV WD 28,15,State Senator - District 5,DeMay,Shirley,,REP,0
ST LOUIS CITY,WARD 10,10,State Senator - District 5,DeMay,Shirley,,REP,29
ST LOUIS CITY,WARD 10,2,State Senator - District 5,DeMay,Shirley,,REP,22
