county,precinct,office,district,candidate,party,votes
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,1
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,3
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,3
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,15
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,13
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,18
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,15
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,30
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,6
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,24
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,7
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,3
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,1
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,1
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,1
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,8
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,13
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,9
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,5
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,38
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,103
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,20
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,46
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,72
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,60
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,14
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,293
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,280
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,335
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,303
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,286
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,223
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,391
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,0
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,41
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,21
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,113
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,6
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,21
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,28
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,200
ST LOUIS CITY,PCT 03,Governor,,Matthew Blunt,REP,238
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,5
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,21
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,20
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,34
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,1
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,17
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,18
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,4
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,0
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,27
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,33
ST LOUIS CITY,PCT 03,Governor,,Claire McCaskill,DEM,14
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,11
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,8
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,4
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,10
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,9
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,25
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,10
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,11
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,9
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,4
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,29
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,27
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,28
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,46
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,27
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,41
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,15
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,14
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,10
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,24
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,4
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,15
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,28
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,20
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,20
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Michael Ferguson,LIB,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Bruce Hillis,CST,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,25
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,77
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,20
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,710
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,777
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,369
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,706
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,448
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,132
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,62
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,453
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,619
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,420
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,780
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,593
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,776
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,456
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,728
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,154
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,648
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,165
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,497
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,23
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,362
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,716
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,876
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,727
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,34
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,9
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,15
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,11
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,13
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,23
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,4
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,20
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,6
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,7
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,11
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,12
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,3
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,36
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,77
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,17
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,44
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,70
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,63
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,9
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,272
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,221
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,317
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,268
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,251
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,197
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,383
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,24
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,17
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,87
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,6
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,18
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,24
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,160
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,204
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,145
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,30
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Peter Kinder,REP,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,22
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,19
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,34
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,1
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,17
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,16
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,4
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,29
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,31
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,19
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,26
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,56
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,35
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,33
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,0
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,72
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,9
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,12
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,5
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,27
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,2
ST LOUIS CITY,PCT 03,Lieutenant Governor,,Rebecca Cook,DEM,23
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,6
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,4
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,2
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,17
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,23
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,12
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,29
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,19
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,34
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,13
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,5
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,5
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,20
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,4
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,2
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,3
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,8
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,23
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,17
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,6
ST LOUIS CITY,PCT 03,Secretary Of State,,Christopher Davis,LIB,4
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,2
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,7
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,0
ST LOUIS CITY,PCT 03,Secretary Of State,,Donna Ivanovich,CST,1
